ref,genre,songTitle,artistName,lyrics,lyrics_clean
reggae.00023.wav,reggae,sun is shining,bob marley,"[Pre-Chorus]
Sun is shining, the weather is sweet
Make you want to move your dancing feet
To the rescue, here I am
Want you to know, you all, where I stand

[Chorus]
(Monday morning) here I am
Want you to know just if you can
(Tuesday evening) where I stand
(Wednesday morning) Tell myself a new day is rising
(Thursday evening) get on the rise
A new day is dawning
(Friday morning) here I am
(Saturday evening) want you to know just
Want you to know just where I stand

[Verse 1]
When the morning gathers the rainbow
Want you to know I'm a rainbow too
So to the rescue, here I am
Want you to know just if you can
Where I stand, know, know, know, know, know, know, know, know

We'll lift our heads and give Jah praises

[Pre-Chorus]
Sun is shining, the weather is sweet
Make you want to move your dancing feet
To the rescue, here I am
Want you to know, you all, where I stand

[Chorus]
(Monday morning) here I am
Want you to know just if you can
(Tuesday evening) where I stand
(Wednesday morning) Tell myself a new day is rising
(Thursday evening) get on the rise
A new day is dawning
(Friday morning) here I am
(Saturday evening) want you to know just
Want you to know just where I stand

[Verse 2]
To the rescue, to the rescue
To the rescue, to the rescue
Awake from your sleep and slumber
Today could bring your lucky number

[Outro]
Sun is shining and the weather is sweet
Sun is shining",sun is shining the weather is sweet make you want to move your dancing feet to the rescue here i am want you to know you all where i stand monday morning here i am want you to know just if you can tuesday evening where i stand wednesday morning tell myself a new day is rising thursday evening get on the rise a new day is dawning friday morning here i am saturday evening want you to know just want you to know just where i stand when the morning gathers the rainbow want you to know i m a rainbow too so to the rescue here i am want you to know just if you can where i stand know know know know know know know know we ll lift our heads and give jah praises sun is shining the weather is sweet make you want to move your dancing feet to the rescue here i am want you to know you all where i stand monday morning here i am want you to know just if you can tuesday evening where i stand wednesday morning tell myself a new day is rising thursday evening get on the rise a new day is dawning friday morning here i am saturday evening want you to know just want you to know just where i stand to the rescue to the rescue to the rescue to the rescue awake from your sleep and slumber today could bring your lucky number sun is shining and the weather is sweet sun is shining
reggae.00024.wav,reggae,who the cap fit,bob marley & the wailers,"[Verse 1]
Man to man is so unjust, children
You don't know who to trust
Your worst enemy could be your best friend
And your best friend your worst enemy

[Pre-Chorus]
Some will eat and drink with you
Then behind them su-su 'pon you
Only your friend know your secrets
So only he could reveal it

[Chorus]
And who the cap fit, let them wear it
Who the cap fit, let them wear it
Said I throw me corn, me no call no fowl
I saying, ""cook-cook-cook, cluk-cluk-cluk""

[Verse 2]
Some will hate you, pretend they love you now
Then behind they try to eliminate you
But who Jah bless, no one curse
Thank God, we're past the worst

[Pre-Chorus]
Hypocrites and parasites
Will come up and take a bite
And if your night should turn to day
A lot of people would run away

[Chorus]
And who the stock fit let them wear it
Who the cap fit let them wear it
And then I gonna throw me corn
And then I gonna call no fowl
And then I gonna ""cook-cook-cook""
Mmm, yeah, ""cluk-cluk-cluk""

[Instrumental Bridge]

[Pre-Chorus]
Some will eat and drink with you
Then behind them su-su 'pon you
And if night should turn to day, now
A lot of people would run away

[Chorus]
And who the cap fit, let them wear it
Who the cap fit, let them wear it
Throw me corn, me no call no fowl
I banging ""cook-cook-cook, cluk-cluk-cluk""

[Outro]
Throw me corn (cook-cook-cook)
Me call no fowl (cluk-cluk-cluk)",man to man is so unjust children you don  know who to trust your worst enemy could be your best friend and your best friend your worst enemy some will eat and drink with you then behind them susu  pon you only your friend know your secrets so only he could reveal it and who the cap fit let them wear it who the cap fit let them wear it said i throw me corn me no call no fowl i saying cookcookcook clukclukcluk some will hate you pretend they love you now then behind they try to eliminate you but who jah bless no one curse thank god we re past the worst hypocrites and parasites will come up and take a bite and if your night should turn to day a lot of people would run away and who the stock fit let them wear it who the cap fit let them wear it and then i gonna throw me corn and then i gonna call no fowl and then i gonna cookcookcook mmm yeah clukclukcluk some will eat and drink with you then behind them susu  pon you and if night should turn to day now a lot of people would run away and who the cap fit let them wear it who the cap fit let them wear it throw me corn me no call no fowl i banging cookcookcook clukclukcluk throw me corn cookcookcook me call no fowl clukclukcluk
reggae.00025.wav,reggae,one drop,bob marley & the wailers,"[Chorus]
Feel it in the one drop
And we'll still find time to rap
We're making the one stop
The generation gap
Now feel this drumbeat
As it beats within
Playing a rhythm
Resisting against the system, ooh-wee!

[Refrain]
I know Jah never let us down
Pull your rights from wrong
(I know Jah would never let us down)
Oh, no! Oh, no! Oh, no!

[Verse 1]
They made their world so hard (so hard)
Every day we got to keep on fighting (fighting)
They made their world so hard (so hard)
Every day the people are dying (dying), yeah
(Dread, dread) For hunger (it dread, dread) and starvation
(Dread, dread, it dread, oh dread) Lamentation
But read it in Revelation (Dread, dread, it dread, dread)
(Dread, dread) You'll find your redemption

[Pre-Chorus]
And then you give us the teachings of His Majesty
For we no want no devil philosophy
A-you give us the teachings of His Majesty
A-we no want no devil philosophy

[Chorus]
Feel it in the one drop
And we'll still find time to rap
We're making the one stop
And we're filling the gap
So feel this drumbeat
As it beats within
Playing a rhythm
Fighting against -ism and schism, singing

[Refrain]
I know Jah never let us down
Pull your rights from wrong
I know Jah never let us down
Oh, no! Oh, no! Oh, no!

[Verse 2]
They made their world so hard
Every day (we got to keep on fighting) every day!
They made their world so hard
Every day (the people are dying) eh!
(Dread, dread, it dread, dread) A-what make dem a-go on so?
(Dread, dread, it dread, oh dread) A-what!
(Dread, dread, it dread) A-what! (dread)
A-what frighten them? (Dread, dread)
A-what frighten them? Eh!

[Pre-Chorus]
Give us the teachings of His Majesty, this is a stick up!
We no want no devil philosophy, can you hear?
Give us the teachings of His Majesty
For we no want no devil philosophy

[Outro]
We feel it in the one drop
You're lucky, for we'll still got time to rap
And we're making the one stop, let me tell ya
This generation gap
Now feel this drumbeat, tell you what
As it's beating within",feel it in the one drop and we ll still find time to rap we re making the one stop the generation gap now feel this drumbeat as it beats within playing a rhythm resisting against the system oohwee i know jah never let us down pull your rights from wrong i know jah would never let us down oh no oh no oh no they made their world so hard so hard every day we got to keep on fighting fighting they made their world so hard so hard every day the people are dying dying yeah dread dread for hunger it dread dread and starvation dread dread it dread oh dread lamentation but read it in revelation dread dread it dread dread dread dread you ll find your redemption and then you give us the teachings of his majesty for we no want no devil philosophy ayou give us the teachings of his majesty awe no want no devil philosophy feel it in the one drop and we ll still find time to rap we re making the one stop and we re filling the gap so feel this drumbeat as it beats within playing a rhythm fighting against ism and schism singing i know jah never let us down pull your rights from wrong i know jah never let us down oh no oh no oh no they made their world so hard every day we got to keep on fighting every day they made their world so hard every day the people are dying eh dread dread it dread dread awhat make dem ago on so dread dread it dread oh dread awhat dread dread it dread awhat dread awhat frighten them dread dread awhat frighten them eh give us the teachings of his majesty this is a stick up we no want no devil philosophy can you hear give us the teachings of his majesty for we no want no devil philosophy we feel it in the one drop you re lucky for we ll still got time to rap and we re making the one stop let me tell ya this generation gap now feel this drumbeat tell you what as it s beating within
reggae.00026.wav,reggae,"roots, rock, reggae",bob marley & the wailers,"[Chorus]
Play I some music (This a Reggae music)
Play I some music (This a Reggae music)
Roots-Rock-Reggae (
This a Reggae music
)
Roots-Rock-Reggae (
This a Reggae music
)

[Verse 1]
Hey mister Music, you sure sound good to me
I can't refuse it, what do we got to be?
Feel like dancing (Dance 'cause we are free)
Feel like dancing (Come dance with me)

[Chorus]
Roots-Rock-Reggae (
This a Reggae music
)
Roots-Rock-Reggae (
This a Reggae music
)
Play I some music (This a Reggae music)
Play I some music (This a Reggae music)

[Verse 2]
Play I on the R&B, wo-ho-ho (Want all my people to sing)
We're bubbling on the top one hundred (Just like a mighty dread)
Play I on the R&B (Want all my people to sing)
We're bubbling on the top one hundred (Just like a mighty dread)

[Chorus]
Roots-Rock-Reggae (
This a Reggae music
)
Roots-Rock-Reggae (
This a Reggae music
)
Play I some music (This a Reggae music)
Play I some music (This a Reggae music)

[Bridge]
This a Reggae music
This a Reggae music

[Verse 3]
Play I on the R&B (I want all my people to sing)
We're bubbling on the top one hundred
Just like a mighty dread

[Chorus]
Play I some music (
This a
 Reggae music)
Play I some music (
This a
 Reggae music)

[Outro]
This a Reggae music
This a Reggae music
This a Reggae music",play i some music this a reggae music play i some music this a reggae music rootsrockreggae  this a reggae music  rootsrockreggae  this a reggae music  hey mister music you sure sound good to me i can  refuse it what do we got to be feel like dancing dance  cause we are free feel like dancing come dance with me rootsrockreggae  this a reggae music  rootsrockreggae  this a reggae music  play i some music this a reggae music play i some music this a reggae music play i on the rb wohoho want all my people to sing we re bubbling on the top one hundred just like a mighty dread play i on the rb want all my people to sing we re bubbling on the top one hundred just like a mighty dread rootsrockreggae  this a reggae music  rootsrockreggae  this a reggae music  play i some music this a reggae music play i some music this a reggae music this a reggae music this a reggae music play i on the rb i want all my people to sing we re bubbling on the top one hundred just like a mighty dread play i some music  this a reggae music play i some music  this a reggae music this a reggae music this a reggae music this a reggae music
reggae.00027.wav,reggae,pimper's paradise,bob marley & the wailers,"[Verse 1]
She love to party, have a good time
She looks so hearty, feelin' fine
She love to smoke, sometimes shiftin' coke
She'll be laughing when there ain't no joke

[Chorus]
A pimper's paradise, that's all she was now
A pimper's paradise, that's all she was
A pimper's paradise, that's all she was now
Pimper's paradise, that's all she was

[Post-Chorus]
Every need got an ego to feed
Every need got an ego to feed

[Verse 2]
She loves to model (Ooh) up in the latest fashion (Ooh, bee-doo-bee)
She's in the scramble (Ooh) and she moves with passion (Ooh, bee-doo-bee-doo)
She's getting high (Ooh), trying to fly the sky (Ooh, bee-doo-bee-doo)
Eh, now she is bluesing when there ain't no blues

[Chorus]
Woah, pimper's paradise, that's all she was now
A pimper's paradise, that's all she was
Oh-oh-oh-oh, a pimper's paradise, that's all she was now
A pimper's paradise, that's all she was

[Post-Chorus]
Every need got an ego to feed
Every need got an ego to feed

[Outro]
Woah-oh-oh, a pimper's paradise, that's all she was now
Woah-woah-woah, a pimper's paradise, that's all she was
Well, a pimper's paradise, I'm sorry for the victim now
Woah, now soon their heads (Pimper's paradise), soon their heads
Soon their, soon their very heads will bow
(Pimper's paradise) Don't lose track, don't lose track of yourself, oh no
(Pimper's paradise) Don't be just a stock, a stock on the shelf, stock on the shelf, oh
(Pimper's paradise) That's all she was now, woah-woah-woah
(Pimper's paradise) Hmm-hmm-hmm, be careful, be careful",she love to party have a good time she looks so hearty feelin  fine she love to smoke sometimes shiftin  coke she ll be laughing when there ain  no joke a pimper s paradise that s all she was now a pimper s paradise that s all she was a pimper s paradise that s all she was now pimper s paradise that s all she was every need got an ego to feed every need got an ego to feed she loves to model ooh up in the latest fashion ooh beedoobee she s in the scramble ooh and she moves with passion ooh beedoobeedoo she s getting high ooh trying to fly the sky ooh beedoobeedoo eh now she is bluesing when there ain  no blues woah pimper s paradise that s all she was now a pimper s paradise that s all she was ohohohoh a pimper s paradise that s all she was now a pimper s paradise that s all she was every need got an ego to feed every need got an ego to feed woahohoh a pimper s paradise that s all she was now woahwoahwoah a pimper s paradise that s all she was well a pimper s paradise i m sorry for the victim now woah now soon their heads pimper s paradise soon their heads soon their soon their very heads will bow pimper s paradise don  lose track don  lose track of yourself oh no pimper s paradise don  be just a stock a stock on the shelf stock on the shelf oh pimper s paradise that s all she was now woahwoahwoah pimper s paradise hmmhmmhmm be careful be careful
reggae.00029.wav,reggae,africa,burning spear,"Over the hills and cross Jah valley
We go de already
Over the hills and cross Jah valley
Oh yes! We go de already

We go de already
We go de already, we go de

We go de, we go de, we go de

Call his Majesty
We go de, we go de, we go de
Call Him!
Tell him we found our names of age
We go de, we go de, we go de
Our true identity
We go de, we go de, we go de
Identity
Our name is, we go de, we go de
Rastafari
Our name is, we go de, we go de
Rastafari

We go de, we go de, we go de, we go de
We go de, we go de, we go de
We go de, we go de, we go de

The holy foundation is in the mountain
We go de, we go de, we go de
And we've been there, Africa
We go de, we go de, we go de
The holy foundation is in the mountain
We go de, we go de, we go de
And we've been there, Africa

Kilimanjaro
We go de, we go de, we go de
Kilimanjaro
We go de, we go de, we go de
Kilimanjaro
We go de, we go de, we go de
Kilimanjaro
We go de, we go de, we go de, we go de
We go de, we go de, we go de

We go de, we go de, we go de
We go de, we go de, we go de

Come together South African Zulu
We go de, we go de, we go de
Come together South African Zulu
Help Mandela!
We go de, we go de, we go de
Help Mandela!

The philosophy of Marcus Garvey
We go de, we go de, we go de
The philosophy of Marcus Garvey
Still lives on
We go de, we go de, we go de
Still lives on

Wo why can't I and I move on?
We go de, we go de, we go de

Jah is my life
We go de, we go de, we go de
Jah is my strengh
Jah is my redeemer
We go de, we go de, we go de
Jah is my provider
Jah is my saviour
We go de, we go de, we go de

Over the hills and cross Jah valley
We go de, we go de, we go de
We go de already
We go de, we go de, we go de

Over the hills and cross Jah valley
We go de, we go de, we go de
We go de already...",over the hills and cross jah valley we go de already over the hills and cross jah valley oh yes we go de already we go de already we go de already we go de we go de we go de we go de call his majesty we go de we go de we go de call him tell him we found our names of age we go de we go de we go de our true identity we go de we go de we go de identity our name is we go de we go de rastafari our name is we go de we go de rastafari we go de we go de we go de we go de we go de we go de we go de we go de we go de we go de the holy foundation is in the mountain we go de we go de we go de and we ve been there africa we go de we go de we go de the holy foundation is in the mountain we go de we go de we go de and we ve been there africa kilimanjaro we go de we go de we go de kilimanjaro we go de we go de we go de kilimanjaro we go de we go de we go de kilimanjaro we go de we go de we go de we go de we go de we go de we go de we go de we go de we go de we go de we go de we go de come together south african zulu we go de we go de we go de come together south african zulu help mandela we go de we go de we go de help mandela the philosophy of marcus garvey we go de we go de we go de the philosophy of marcus garvey still lives on we go de we go de we go de still lives on wo why can  i and i move on we go de we go de we go de jah is my life we go de we go de we go de jah is my strengh jah is my redeemer we go de we go de we go de jah is my provider jah is my saviour we go de we go de we go de over the hills and cross jah valley we go de we go de we go de we go de already we go de we go de we go de over the hills and cross jah valley we go de we go de we go de we go de already
reggae.00030.wav,reggae,stand,burning spear,"[Chorus]
I stand strong in a Babylon
I stand strong in a Babylon
I stand strong in a Babylon
I stand strong in a Babylon

[Verse 1]
I didn't do no wrong
I didn't do no wrong
I didn't do no wrong
I didn't do no wrong

[Refrain]
His Majesty; big Marcus Garvey
His Majesty; big Martin Luther King

[Chorus]
I stand strong in a Babylon
I stand strong in a Babylon
I stand strong in a Babylon
I stand strong in a Babylon

[Verse 2]
I am the master of my fate
I am the captain of my soul
I am the master of my fate
I am the captain of my soul

[Refrain]
His Majesty; big Marcus Garvey
His Majesty; big Martin Luther King

[Chorus]
I stand strong in a Babylon
I stand strong in a Babylon
I stand strong in a Babylon
I stand strong in a Babylon

[Instrumental]

[Verse 3]
I will watch my footsteps
I will watch them in a Babylon
I will watch my footsteps
I will watch them in a Babylon

[Refrain]
Watch your back in a Babylon
Watch your back
Check your move in a Babylon
Yes, check your move; check your move

[Outro]
I stand strong in a Babylon
I stand strong in a Babylon
I stand strong in a Babylon
I stand strong in a Babylon
I stand strong in a Babylon",i stand strong in a babylon i stand strong in a babylon i stand strong in a babylon i stand strong in a babylon i didn  do no wrong i didn  do no wrong i didn  do no wrong i didn  do no wrong his majesty big marcus garvey his majesty big martin luther king i stand strong in a babylon i stand strong in a babylon i stand strong in a babylon i stand strong in a babylon i am the master of my fate i am the captain of my soul i am the master of my fate i am the captain of my soul his majesty big marcus garvey his majesty big martin luther king i stand strong in a babylon i stand strong in a babylon i stand strong in a babylon i stand strong in a babylon i will watch my footsteps i will watch them in a babylon i will watch my footsteps i will watch them in a babylon watch your back in a babylon watch your back check your move in a babylon yes check your move check your move i stand strong in a babylon i stand strong in a babylon i stand strong in a babylon i stand strong in a babylon i stand strong in a babylon
reggae.00031.wav,reggae,not stupid,burning spear,"[Chorus]
Hey-hey-hey-hey, hey-hey-hey-hey
So they want us to think stupid
So they want us to feel stupid
That's how they want us to be
Hey-hey-hey-hey, hey-hey-hey-hey
So they want us to think stupid
So they want us to feel stupid
That's how they want us to be
That's how they want us to be

[Verse 1]
They've been celebrating all these days
They've been celebrating all these days
So what about the slavery days?
So what about the slavery days?
They've been celebrating all these days
They've been celebrating all these days
So what about a slavery days?
So what about a slavery days?

[Chorus]
Hey-hey-hey-hey, hey-hey-hey-hey
So they want us to think stupid
So they want us to feel stupid
That's how they want us to be
That's how they want us to be

[Verse 2]
They know that I know
And I know that they know
They know that I know
And I know that they know

[Chorus]
Hey-hey-hey-hey, hey-hey-hey-hey
So they want us to think stupid
So they want us to feel stupid
That's what they want us to do
That's what they want us to do

[Verse 3]
They told us things would be better
They told us things would be cheaper
They told us things will be easier

[Chorus]
Hey-hey-hey-hey, hey-hey-hey-hey
So they want us to think stupid
So they want us to feel stupid
That's how they want us to be

[Verse 4]
They've been celebrating all these days
They've been celebrating all these days
So what about the slavery days?
So what about the slavery days?
They've been celebrating all these days
They've been celebrating all these days
So what about a slavery days?
So what about a slavery days?

[Outro]
Hey-hey-hey-hey, hey-hey-hey-hey
So they want us to think stupid
So they want us to feel stupid
That's what they want us to do
That's what they want us to do
So they want us to think stupid
So they want us to feel stupid
That's what they want us to do
That's what they want us to do
Hey-hey-hey-hey, hey-hey-hey-hey
So they want us to think stupid
So they want us to feel stupid
That's what they want us to do
That's what they want us to do
Hey-hey-hey-hey, hey-hey-hey-hey
Hey-hey-hey-hey, hey-hey-hey-hey
So they want us to think stupid
So they want us to feel stupid
That's what they want us to do
That's what they want us to do",heyheyheyhey heyheyheyhey so they want us to think stupid so they want us to feel stupid that s how they want us to be heyheyheyhey heyheyheyhey so they want us to think stupid so they want us to feel stupid that s how they want us to be that s how they want us to be they ve been celebrating all these days they ve been celebrating all these days so what about the slavery days so what about the slavery days they ve been celebrating all these days they ve been celebrating all these days so what about a slavery days so what about a slavery days heyheyheyhey heyheyheyhey so they want us to think stupid so they want us to feel stupid that s how they want us to be that s how they want us to be they know that i know and i know that they know they know that i know and i know that they know heyheyheyhey heyheyheyhey so they want us to think stupid so they want us to feel stupid that s what they want us to do that s what they want us to do they told us things would be better they told us things would be cheaper they told us things will be easier heyheyheyhey heyheyheyhey so they want us to think stupid so they want us to feel stupid that s how they want us to be they ve been celebrating all these days they ve been celebrating all these days so what about the slavery days so what about the slavery days they ve been celebrating all these days they ve been celebrating all these days so what about a slavery days so what about a slavery days heyheyheyhey heyheyheyhey so they want us to think stupid so they want us to feel stupid that s what they want us to do that s what they want us to do so they want us to think stupid so they want us to feel stupid that s what they want us to do that s what they want us to do heyheyheyhey heyheyheyhey so they want us to think stupid so they want us to feel stupid that s what they want us to do that s what they want us to do heyheyheyhey heyheyheyhey heyheyheyhey heyheyheyhey so they want us to think stupid so they want us to feel stupid that s what they want us to do that s what they want us to do
reggae.00033.wav,reggae,burning reggae,burning spear,"Come people, come be a part of this whole
Come people, come be a part of this whole
Burning Reggae
Burning Reggae
Burning Reggae

There is no fire but it is
There is no fire but it is
Yes it is
Burning Reggae
Burning Reggae

And you can get your heart desire from
And you can get your heart desire from
From this
Burning Reggae
Burning Reggae

Go tell your friends about it
Go tell your friends about it
Go tell your neighbors about it
Go tell your neighbors about it

Burning Reggae
Burning Reggae
Burning Reggae
Burning Reggae
Burning Reggae

One stop Mr. Driver
One stop the Avenue
I have some friends who work
In the Coliseum
I have some friends who work
In the Coliseum

And I want them to know about
Know about this

Burning Reggae
Burning Reggae
Burning Reggae
Burning Reggae
Burning Reggae
Burning Reggae

Who Jah bless, no one curse
Give thanks, I'm not the worst
Who Jah bless, no one curse
Give thanks, I'm not the worst

Come people, come be a part of this whole
Burning Reggae",come people come be a part of this whole come people come be a part of this whole burning reggae burning reggae burning reggae there is no fire but it is there is no fire but it is yes it is burning reggae burning reggae and you can get your heart desire from and you can get your heart desire from from this burning reggae burning reggae go tell your friends about it go tell your friends about it go tell your neighbors about it go tell your neighbors about it burning reggae burning reggae burning reggae burning reggae burning reggae one stop mr driver one stop the avenue i have some friends who work in the coliseum i have some friends who work in the coliseum and i want them to know about know about this burning reggae burning reggae burning reggae burning reggae burning reggae burning reggae who jah bless no one curse give thanks i m not the worst who jah bless no one curse give thanks i m not the worst come people come be a part of this whole burning reggae
reggae.00034.wav,reggae,rasta business,burning spear,"Fashion dread, a young people business
Material dread a young people business
Style dread a young people business
Commercial dread is a man a kind people business
Original dread a rasta business x2

This little fashion dread, know about his majesty
In this material dread know about his majesty
In this little style dread know about his majesty
In this commercial dread know about his majesty
Original dread know about his majesty x2

Chanting home again know the rainbows are controll x4
Red blue and green know the rainbows are controll
Red black and green know the are controll x2
His majesty know the rainbows are controll x4

Rasta business know the rainbows are controll x4
Rasta is a conceipt bring for conscousness x4
Mama, mama africa, mama mama africa x2

Fashion dread, a young pepple business
Material dread a young people business
Style dread a young people business
Commercial dread is a man a kind people business
Original dread a rasta business x2
Rasta business rasta business rasta business rasta business",fashion dread a young people business material dread a young people business style dread a young people business commercial dread is a man a kind people business original dread a rasta business x2 this little fashion dread know about his majesty in this material dread know about his majesty in this little style dread know about his majesty in this commercial dread know about his majesty original dread know about his majesty x2 chanting home again know the rainbows are controll x4 red blue and green know the rainbows are controll red black and green know the are controll x2 his majesty know the rainbows are controll x4 rasta business know the rainbows are controll x4 rasta is a conceipt bring for conscousness x4 mama mama africa mama mama africa x2 fashion dread a young pepple business material dread a young people business style dread a young people business commercial dread is a man a kind people business original dread a rasta business x2 rasta business rasta business rasta business rasta business
reggae.00036.wav,reggae,subject in school,burning spear,"[Intro]
Jah, Rastafari!

[Refrain]
I wonder if they love him
Wonder if they care
I wonder if they know him
Wonder if they want to

[Chorus]
We want a subject in school on Marcus
We want a subject in school on Marcus
We want a subject

[Verse 1]
Malcom-X, Martin Luther King
Malcom-X, Martin Luther King
These three brethren was one brethren
Before the system split them apart
Before the system split them apart

[Chorus]
We want a subject in school on Marcus
We want a subject in school on Marcus
We want a subject in school on Marcus

[Verse 2]
But remember Marcus been to China
To set up the black business
Marcus been to China
To set up the black business
Jah, oh-eey!
Yes, the carpe diem
The carpe diem
The carpe diem
Yes, the carpe diem
The carpe diem
The carpe diem

Africa, Marcus, Liberia
When slavery abolished from America
Yes they sent them back to Liberia
When slavery abolished from Jamaica
Yes, they sent them back to Sierra Leone

[Chorus]
We want a subject in school on Marcus
We want a subject in school on Marcus
We want a subject in school on Marcus

[Refrain]
I wonder if they love him
I wonder if they care
I wonder if they know him
I wonder if they want to
Yes, I wonder if they love him
Yes, I wonder if they care
Yes, I wonder if they know him
Yes, I wonder if they want to

We will win too inna Marcus
We shall win too inna Marcus
We want a subject in school on Marcus
We want a subject in school on Marcus",jah rastafari i wonder if they love him wonder if they care i wonder if they know him wonder if they want to we want a subject in school on marcus we want a subject in school on marcus we want a subject malcomx martin luther king malcomx martin luther king these three brethren was one brethren before the system split them apart before the system split them apart we want a subject in school on marcus we want a subject in school on marcus we want a subject in school on marcus but remember marcus been to china to set up the black business marcus been to china to set up the black business jah oheey yes the carpe diem the carpe diem the carpe diem yes the carpe diem the carpe diem the carpe diem africa marcus liberia when slavery abolished from america yes they sent them back to liberia when slavery abolished from jamaica yes they sent them back to sierra leone we want a subject in school on marcus we want a subject in school on marcus we want a subject in school on marcus i wonder if they love him i wonder if they care i wonder if they know him i wonder if they want to yes i wonder if they love him yes i wonder if they care yes i wonder if they know him yes i wonder if they want to we will win too inna marcus we shall win too inna marcus we want a subject in school on marcus we want a subject in school on marcus
reggae.00037.wav,reggae,hello rastaman,burning spear,"[Intro]
Woy woy woy woy woy
Woy woy woy woy woy - Woywoy woywoywoy
Woywoy woy woywoy woy woywoy woywoy woy

So they think I'm crazy
So they think I'm crazy

I'm not crazy, I'm not crazy

So they think I'm crazy
So they think I'm crazy

I'm not crazy, I'm not crazy

I'm feeling irie, I'm feeling happy
I'm feeling irie, I'm feeling happy

I'm not crazy, I'm not crazy

Are you crazy thinking that I'm crazy?
Are you crazy thinking that I'm crazy?

I'm not crazy, I'm not crazy

I'm feeling irie, I'm feeling happy
I'm feeling irie, I'm feeling happy

I'm not crazy, I'm not crazy

[Verse 1]
Sometimes they pass me by
Somtimes they say, ""Hi!""
Sometimes they say,""Hello Rastaman
Hello Rastaman""

I'm not crazy, I'm not crazy

[Verse 2]
Black people in the East, Black people in the West
Black people in the North, Black people in the South
We are a nation, The only black nation
Our hope and creation

I'm not crazy, I'm not crazy

[Outro]
Are you crazy thinking that I'm crazy?
Are you crazy thinking that I'm crazy ?

I'm not crazy, I'm not crazy

So you think I'm crazy
So you think I'm crazy

I'm feeling irie, I'm feeling happy
I'm feeling irie, I'm feeling happy

I'm not crazy, I'm not crazy
I'm not crazy, I'm not crazy
I'm not crazy, I'm not crazy",woy woy woy woy woy woy woy woy woy woy  woywoy woywoywoy woywoy woy woywoy woy woywoy woywoy woy so they think i m crazy so they think i m crazy i m not crazy i m not crazy so they think i m crazy so they think i m crazy i m not crazy i m not crazy i m feeling irie i m feeling happy i m feeling irie i m feeling happy i m not crazy i m not crazy are you crazy thinking that i m crazy are you crazy thinking that i m crazy i m not crazy i m not crazy i m feeling irie i m feeling happy i m feeling irie i m feeling happy i m not crazy i m not crazy sometimes they pass me by somtimes they say hi sometimes they sayhello rastaman hello rastaman i m not crazy i m not crazy black people in the east black people in the west black people in the north black people in the south we are a nation the only black nation our hope and creation i m not crazy i m not crazy are you crazy thinking that i m crazy are you crazy thinking that i m crazy  i m not crazy i m not crazy so you think i m crazy so you think i m crazy i m feeling irie i m feeling happy i m feeling irie i m feeling happy i m not crazy i m not crazy i m not crazy i m not crazy i m not crazy i m not crazy
reggae.00040.wav,reggae,loving day,burning spear,"[Chorus]
What a lovin' day for you an' me today
What a lovin' day for you an' me today

[Verse 1]
Spring, spring, spring (Spring all over)
Green, green, green
Spring, spring, spring (Spring all over)
Green, green, green

[Chorus]
What a lovin' day for you an' me today
What a lovin' day for you an' me today

[Verse 2]
Girl, you want some summer
Some summer, some summer, some summer (Summer-summer)
Girl, you want some summer
Some summer, some summer, some summer
Yes, the big one, the bright one, the burning one
The hot one, the red one, the sparkling one, the blazing one

[Chorus]
What a lovin' day for you an' me today
What a lovin' day for you an' me today

[Verse 3]
Girl, you know I want it
I should get it-get it
Girl, you know I want it
I should get it-get it

[Instrumental]

[Verse 4]
Down by the lakeside, then we went to this party
Down by the lakeside, then we went to this party
Everyone was feelin' alright
Everyone was doin' reggae (Reggae-Reggae-Reggae)
Everyone was doin' the wine
Everyone was doin' the funk

[Chorus]
What a lovin' day for you an' me today
What a lovin' day for you an' me today
Girl, what a lovin' day for you an' me today
For you an' me (Today)
For you an' me (Today)

[Verse 5]
Maybe in some future we can do it again together
Ah, you an' me; yes, you an' me
Ah, you an' me; yes, you an' me
You make my day
So, I should take you home
To your home sweet home, home sweet home

[Outro]
What a lovin' day
What a lovin' day
What a lovin' day
What a lovin' day for you an' me today
What a lovin' day",what a lovin  day for you an  me today what a lovin  day for you an  me today spring spring spring spring all over green green green spring spring spring spring all over green green green what a lovin  day for you an  me today what a lovin  day for you an  me today girl you want some summer some summer some summer some summer summersummer girl you want some summer some summer some summer some summer yes the big one the bright one the burning one the hot one the red one the sparkling one the blazing one what a lovin  day for you an  me today what a lovin  day for you an  me today girl you know i want it i should get itget it girl you know i want it i should get itget it down by the lakeside then we went to this party down by the lakeside then we went to this party everyone was feelin  alright everyone was doin  reggae reggaereggaereggae everyone was doin  the wine everyone was doin  the funk what a lovin  day for you an  me today what a lovin  day for you an  me today girl what a lovin  day for you an  me today for you an  me today for you an  me today maybe in some future we can do it again together ah you an  me yes you an  me ah you an  me yes you an  me you make my day so i should take you home to your home sweet home home sweet home what a lovin  day what a lovin  day what a lovin  day what a lovin  day for you an  me today what a lovin  day
